192,7514546.6815,4686489.0443,591.3090,1
193,7514515.9169,4686466.3837,591.4980,2
194,7514527.9124,4686448.4005,591.1550,3
195,7514495.3099,4686451.2050,591.7080,4
196,7514492.1089,4686448.8168,591.6370,5
197,7514504.4081,4686431.6037,591.5830,6
198,7514467.6254,4686430.5504,592.1200,7
199,7514478.0777,4686414.9517,591.9650,8
200,7514454.8347,4686421.0077,592.4590,9
201,7514440.4958,4686416.9484,592.1600,10
202,7514442.6827,4686413.0003,592.4730,11
203,7514450.6887,4686398.7201,592.2730,12
28855,7514543.0800,4686497.1500,591.3610,28855
28856,7514539.7520,4686495.2960,591.3980,28856
38018,7514412.5480,4686401.3950,592.8800,38018
38019,7514408.4780,4686389.1260,592.4840,38019
38020,7514407.6380,4686378.9770,592.5150,38020
38044,7514424.0580,4686384.5760,592.5600,38044
38045,7514456.9280,4686402.0340,592.1720,38045
38046,7514498.9190,4686427.6810,591.5490,38046
38047,7514556.7800,4686469.0300,590.8810,38047
38086,7514424.8290,4686406.6250,592.5620,38086
38087,7514452.2490,4686424.6930,592.3590,38087
38088,7514492.6300,4686454.8200,591.3070,38088
38089,7514542.3720,4686489.4560,591.3970,38089
38090,7514543.4600,4686495.1800,591.4280,38090
38091,7514547.1300,4686488.1900,591.2960,38091
38092,7514553.8600,4686476.1100,591.5730,38092
38093,7514556.1100,4686471.5500,590.9330,38093
